"sentence1","sentence2","label"
"FIN7 captured screenshots every 30 seconds to monitor user activity and identify valuable information.","Sandworm used PowerShell Empire for command and control after exploiting the initial vulnerability.","0.0"
"APT41 enumerated Active Directory to identify domain administrators and service accounts for lateral movement.","LAPSUS$ threat actors mapped out the victim's CI/CD pipeline to identify access points to source code repositories.","1.0"
"The threat actor created a backdoored version of the corporate VPN client that was distributed to employees.","BlackCat ransomware operators conducted extensive network scanning to identify vulnerable systems and critical data stores.","0.0"
"HAFNIUM threat actors exploited trust relationships between servers to move laterally to additional Exchange servers.","The attackers used pass-the-hash techniques with stolen NTLM hashes to authenticate to remote systems.","1.0"
"The adversary implemented domain fronting techniques to disguise malicious traffic as legitimate web services.","APT29 used HTTPS with custom encryption to communicate with command and control servers, blending with normal traffic.","1.0"
"The adversary manipulated database records to create fraudulent financial transactions.","Conti ransomware operators encrypted critical databases with RSA-2048 after exfiltrating sensitive information.","1.0"
"Conti ransomware operators used LaZagne to recover credentials stored in various applications on compromised hosts.","The Lazarus Group performed NTLM relay attacks to capture and replay authentication hashes across the network.","1.0"
"LAPSUS$ exfiltrated source code repositories after compromising development environments.","HAFNIUM exploited credential caches stored on Exchange servers after the initial compromise.","0.0"
"APT41 leveraged a zero-day vulnerability in a VPN appliance to establish persistent access to the victim network.","The SideWinder APT group used JavaScript to execute a series of payloads that ultimately led to a backdoor.","0.0"
"Conti ransomware operators used SMB to spread malware to other systems across the network.","Threat actors exploited Kerberos delegation to move between systems while maintaining privileged access.","1.0"
"The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","The attackers used DLL side-loading techniques to execute malicious code through legitimate Windows processes.","0.0"
"The threat actor encrypted command and control traffic using a custom algorithm to evade network monitoring.","FIN7 used multiple encrypted messaging channels for different phases of their operation.","1.0"
"Threat actors compromised a trusted third-party vendor to exfiltrate data through an established connection.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","0.0"
